store_id,federal_state,store_format,location_type,store_age_years,store_area_sqm,assortment_count,fresh_food_percent,private_label_percent,organic_products_percent,staff_count,weekly_opening_hours,competitors_nearby,population_density,avg_income_area,parking_spaces,renovation_last_years,bakery_section,deli_counter,year
1627,Berlin,Discounter,Suburban,6,1237,2226,26.22626040223445,54.09029122790784,9.601032928762265,6,66,3,1756,92,35,0,False,False,2024
1628,Rhineland-Palatinate,Supermarket,Urban Center,20,1371,6649,39.652976059596334,37.541289926636765,10.944368119788338,13,87,6,5399,107,30,9,True,True,2024
1629,Baden-Württemberg,Supermarket,Urban Center,9,1517,9426,36.80547563150774,35.303515676112795,23.829318393320754,15,90,4,6117,117,30,1,True,False,2024
1630,North Rhine-Westphalia,Supermarket,Urban Residential,16,2287,10669,39.585168684439154,24.55318957299848,16.439698949110262,30,78,4,3011,109,65,6,True,True,2024
1631,North Rhine-Westphalia,Discounter,Suburban,4,1460,2895,23.378203502326546,68.45216810830205,3.7532664605067554,10,72,2,1085,111,50,3,True,False,2024
1632,North Rhine-Westphalia,Supermarket,Suburban,17,1546,7998,39.487492126739156,38.74711720823264,18.076399314723744,21,78,2,1465,103,65,8,True,False,2024
1633,Mecklenburg-Western Pomerania,Convenience,Urban Residential,13,405,855,19.896699038395752,15.110238461608729,6.447169579161302,5,92,4,3717,85,5,5,False,False,2024
1634,Mecklenburg-Western Pomerania,Supermarket,Suburban,3,1939,9438,44.04975332469306,29.33693978299714,2.0,22,78,1,1470,77,95,0,True,True,2024
1635,Hesse,Supermarket,Urban Center,7,1356,6340,44.527606741928864,22.895118953541562,2.0,14,84,4,5245,107,30,0,True,True,2024
1636,Lower Saxony,Discounter,Urban Residential,23,1105,2251,25.303341930319263,51.70054430155337,7.9140067668091785,7,69,3,2163,102,20,6,True,False,2024
1637,Lower Saxony,Supermarket,Urban Center,8,1520,8944,40.76742464205945,37.25673085497721,10.511831422193936,16,87,5,3532,100,25,2,True,False,2024
1638,Baden-Württemberg,Discounter,Rural,11,1526,3625,21.123738733175664,50.59955742044618,20.257828334281996,10,69,2,428,115,50,11,False,False,2024
1639,Bremen,Discounter,Urban Residential,14,1017,2346,24.39767108534327,69.09448214971226,4.634431034413548,6,78,5,2559,89,25,7,True,False,2024
1640,Bavaria,Discounter,Urban Center,24,1089,2090,20.22431656068028,61.67657593318808,11.08610150467044,6,75,6,4899,121,15,14,True,False,2024
1641,Brandenburg,Discounter,Suburban,22,1051,2223,21.2489752170677,65.86798694885911,17.657409020633636,7,72,2,1059,78,30,0,False,False,2024
1642,North Rhine-Westphalia,Supermarket,Suburban,14,2410,13228,42.39617305695064,37.737596816289354,11.676142473302097,24,84,4,1735,111,135,3,True,True,2024
1643,Lower Saxony,Supermarket,Urban Center,14,1629,7233,42.11660093776113,30.727219964689766,11.310962715743143,16,78,4,4710,99,30,1,True,False,2024
1644,Baden-Württemberg,Discounter,Urban Residential,7,942,2205,22.236394455121545,66.75263352322193,19.768498719558856,6,72,3,2999,101,25,3,True,True,2024
1645,Baden-Württemberg,Supermarket,Urban Residential,0,2208,11806,37.78236430768236,26.256771662167644,9.966236514595241,30,75,3,2208,115,65,0,True,True,2024
1646,Lower Saxony,Supermarket,Suburban,0,1674,8970,35.58422398559492,34.79828425967095,15.448480410585265,24,72,3,1221,94,95,0,True,True,2024
1647,Saxony-Anhalt,Discounter,Urban Residential,9,1432,2422,25.33593886460891,66.26508614606543,6.491583575460375,10,72,2,2209,82,30,3,True,True,2024
1648,Thuringia,Supermarket,Rural,19,1389,6098,40.51736177250725,25.25795101180295,8.998649533092793,17,75,0,490,89,60,13,True,False,2024
1649,North Rhine-Westphalia,Supermarket,Urban Residential,12,1893,8122,41.388773339336254,35.019520442635326,7.891075110437452,19,75,4,3226,108,70,3,True,True,2024
1650,North Rhine-Westphalia,Discounter,Urban Residential,15,1102,2641,29.311052038453454,50.58894367925787,7.041910842267276,7,69,3,2987,94,25,9,True,False,2024
1651,Hamburg,Discounter,Urban Residential,27,1106,1878,22.00682760678089,54.53981264317139,22.041149717645688,7,78,4,2523,110,25,12,False,False,2024
1652,Bavaria,Convenience,Suburban,10,406,772,18.58887919117234,12.606029255681717,3.5411394494404727,6,104,2,1558,118,5,1,False,False,2024
1653,Bavaria,Hypermarket,Urban Center,11,3711,18419,30.40868195849047,34.86811101077832,11.35951442560787,30,87,6,3764,104,100,2,True,True,2024
1654,Bavaria,Convenience,Urban Residential,13,734,1584,21.862169140919136,27.554858530185193,10.442033663577485,12,98,3,2655,119,5,4,False,False,2024
1655,Rhineland-Palatinate,Discounter,Urban Residential,10,1492,3080,27.579614362633826,56.53173206103962,9.79271634745834,8,72,5,2580,100,30,0,True,False,2024
1656,Bavaria,Discounter,Suburban,5,865,1667,29.662295341521173,65.28408015491972,15.718190015760525,5,72,4,1436,119,25,1,False,False,2024
1657,Bavaria,Supermarket,Rural,5,1444,6545,44.36249256905673,28.409049001650267,18.255191538635202,14,66,0,429,117,60,2,True,True,2024
1658,Hesse,Supermarket,Urban Residential,7,2250,14350,37.92303231075451,29.741200449862706,13.974925394298168,32,78,4,2939,112,75,3,True,True,2024
1659,Baden-Württemberg,Discounter,Urban Center,0,1252,2749,22.872312063089552,59.66961671785266,5.9051874570974965,8,84,6,6327,111,20,0,False,False,2024
1660,Lower Saxony,Discounter,Suburban,18,1497,2420,23.759818298821312,50.400176746001634,11.946065283897303,9,75,4,1505,104,50,7,False,False,2024
1662,Baden-Württemberg,Discounter,Urban Residential,7,1229,2497,22.501383977352,52.8426004809108,14.750485250489916,5,78,3,3191,108,25,1,True,False,2024
1663,Berlin,Convenience,Rural,17,412,728,16.463054860634642,11.53136433621711,7.6279092753796505,6,92,1,604,99,5,15,False,False,2024
1664,North Rhine-Westphalia,Supermarket,Urban Center,8,2013,10447,43.48954612729017,27.7030334121646,8.61209392998449,21,87,6,3962,103,45,5,True,True,2024
1665,Bavaria,Hypermarket,Urban Center,17,2773,14011,37.253187844658335,15.454077164942086,17.698668573400724,18,96,6,4134,112,70,7,True,True,2024
1666,North Rhine-Westphalia,Discounter,Rural,21,1581,2754,23.883350336599495,54.22403840177772,6.720245572353511,11,63,1,523,94,55,6,True,False,2024
1667,Berlin,Supermarket,Urban Center,8,1659,10593,43.066328072697985,34.72917935882592,14.111026322556215,16,84,4,3529,100,35,0,False,False,2024
1668,North Rhine-Westphalia,Supermarket,Urban Center,10,1714,10927,40.552845708690434,26.32438597257591,3.145394664401999,22,81,7,4205,106,35,0,True,False,2024
1669,Schleswig-Holstein,Discounter,Urban Residential,8,1358,2221,28.16714882284722,51.047533401105156,11.559589959428083,7,66,4,3887,106,35,0,True,False,2024
1670,Bavaria,Discounter,Urban Center,3,989,2027,20.69809328068154,61.07389307419162,9.394373520413234,5,81,4,6133,110,15,0,True,False,2024
1671,Brandenburg,Discounter,Urban Residential,16,1343,2212,21.051933616852224,54.136140385250485,6.035410157835581,8,75,2,3173,76,25,6,True,False,2024
1672,Bavaria,Supermarket,Urban Center,7,1417,8629,40.20272876554747,24.923069705693976,3.1462932962064722,16,87,5,5598,124,25,0,True,True,2024
1673,North Rhine-Westphalia,Discounter,Rural,22,1259,2452,27.75951393626235,64.17871045074068,5.157942726615203,7,66,1,411,92,35,14,True,False,2024
1674,North Rhine-Westphalia,Supermarket,Urban Residential,14,2268,10381,44.486027832950036,28.72844175694744,13.522105952564996,27,81,4,3193,107,65,7,True,True,2024
1675,Brandenburg,Convenience,Rural,0,544,1097,18.848731964861006,19.563525785306943,21.15464010728098,8,86,2,563,77,5,0,False,False,2024
1676,Rhineland-Palatinate,Convenience,Urban Center,12,399,849,23.231258381612243,12.775760068655861,10.527759019557298,5,98,4,4949,90,0,5,False,False,2024
1677,Brandenburg,Hypermarket,Rural,25,2653,12985,39.04212376795701,24.249011422586264,13.06324144081895,21,75,1,456,79,105,5,True,True,2024
1678,North Rhine-Westphalia,Discounter,Urban Residential,26,971,1664,24.648006995794177,65.56524183238969,15.72567049720143,5,66,5,2197,98,25,0,True,False,2024
1679,Lower Saxony,Discounter,Urban Residential,1,1313,2893,29.012445844924752,55.89372072015833,18.323341013560317,9,78,4,2261,96,35,0,True,False,2024
1680,Baden-Württemberg,Supermarket,Rural,13,2006,10264,43.97632023142894,37.89986290018113,14.290492184984338,27,75,3,495,117,70,10,True,True,2024
1681,Lower Saxony,Supermarket,Urban Residential,0,1503,8683,43.65030460857776,31.354977881945434,6.832437774495821,21,75,3,3073,85,55,0,True,True,2024
1682,Bavaria,Supermarket,Suburban,8,2286,12123,44.72533104545292,37.134465865698814,15.170349400505115,25,81,2,1157,109,110,0,True,True,2024
1683,Thuringia,Hypermarket,Rural,14,4895,21040,35.10154713604596,32.985003916273804,6.897138649457288,34,72,2,426,79,255,7,True,True,2024
1684,North Rhine-Westphalia,Discounter,Urban Residential,27,1133,2528,27.92713068327319,55.67779583200305,12.906719602106762,6,75,3,3505,100,25,8,True,True,2024
1685,Baden-Württemberg,Discounter,Urban Center,12,888,1979,26.46347206969864,69.08663152954568,21.759639079935983,6,72,7,5871,120,10,11,False,False,2024
1686,Bavaria,Hypermarket,Urban Center,0,2906,12382,30.404645911210444,24.09245934884458,17.289045750713807,25,84,6,4418,112,80,0,True,True,2024
1687,North Rhine-Westphalia,Discounter,Suburban,22,1252,2557,26.965037831732978,59.84615879689765,5.857080534739907,6,78,3,1236,109,35,6,True,False,2024
1688,Thuringia,Discounter,Rural,10,722,1171,23.876488880303228,52.368297563418274,6.176259559886372,4,66,2,415,76,20,0,True,False,2024
1689,Hesse,Supermarket,Rural,3,1263,8074,36.69128034438134,23.386563099193815,18.374193568159654,12,69,2,579,115,60,0,True,True,2024
1690,Bavaria,Supermarket,Suburban,19,1315,6336,38.10966325299428,23.736345257373433,15.82625529035211,18,84,3,1456,126,65,10,True,True,2024
1691,Baden-Württemberg,Discounter,Urban Residential,12,945,1860,28.441392385798174,51.429260342244405,6.3260464276714545,6,78,3,2971,111,25,8,True,True,2024
1692,Bavaria,Supermarket,Suburban,18,1819,8419,41.00721413154618,38.40544299016826,9.178797003122408,23,72,3,1904,109,80,0,True,True,2024
1693,Bavaria,Discounter,Urban Center,14,1083,1848,26.84468689337889,53.30023186934338,3.74161120147787,7,78,5,5021,121,15,1,False,False,2024
1694,Berlin,Supermarket,Urban Residential,15,2489,13679,41.20227808447647,22.20261858870079,16.438617535228733,27,75,5,2565,99,80,1,False,True,2024
1695,Bavaria,Convenience,Urban Residential,11,797,1449,23.969802929192408,27.715410932854535,15.558493269328485,14,95,4,2767,119,5,5,False,False,2024
1696,Hamburg,Discounter,Suburban,14,1311,2301,25.25455189435344,59.39400162208402,8.462774547155037,6,72,1,1891,121,45,1,False,False,2024
1697,North Rhine-Westphalia,Supermarket,Suburban,7,2083,11129,43.032266714610984,38.33659815523787,11.228083449367249,26,81,3,1410,105,110,2,True,True,2024
1699,Baden-Württemberg,Hypermarket,Urban Residential,0,4453,20862,39.77591965376771,27.108811442128143,9.321047569723476,34,78,3,2944,105,200,0,True,False,2024
1700,Baden-Württemberg,Supermarket,Rural,19,2036,13028,42.99936414944114,30.125474381290957,13.873377273938353,28,69,0,445,109,95,2,False,True,2024
1701,Lower Saxony,Convenience,Urban Center,25,376,718,21.61600514320424,15.067335115193721,8.236992878024408,6,104,4,5325,104,0,1,False,False,2024
1702,Saxony,Hypermarket,Urban Center,10,3494,14760,32.11672081067489,17.18160002878672,8.278463921359258,30,93,6,5716,87,90,0,True,True,2024
1703,Rhineland-Palatinate,Discounter,Urban Residential,26,1429,2687,23.0501519465138,56.03955073553556,9.773243455487773,8,78,3,3587,105,30,2,True,False,2024
1704,Saxony,Convenience,Urban Center,21,438,786,15.790955752534405,20.126026485370772,13.774355868086896,5,101,7,3950,80,0,8,False,False,2024
1705,North Rhine-Westphalia,Discounter,Rural,6,1599,3619,29.779568967416363,67.76179088876233,3.2355097856746298,7,63,2,511,94,40,2,True,False,2024
1706,Bavaria,Discounter,Urban Residential,8,1184,2041,21.914632125209053,51.11308562151006,4.929483428603159,6,69,4,3355,119,30,5,True,False,2024
1708,Baden-Württemberg,Supermarket,Suburban,16,1205,5398,37.41068841020917,29.576490720303127,9.481071901890466,13,72,2,1586,114,50,10,True,True,2024
1709,Bavaria,Discounter,Rural,4,1627,3844,23.524386296405105,68.36510580749393,7.435908480072468,8,63,2,435,109,55,0,True,False,2024
1710,Lower Saxony,Hypermarket,Suburban,11,2794,10758,30.876248183655022,18.94998821590784,13.023003082529197,18,90,4,1771,97,145,6,True,True,2024
1711,Berlin,Discounter,Urban Center,5,1339,2590,25.04874328083296,59.20129024261304,21.45254391773064,7,72,6,5420,93,15,4,True,False,2024
1712,Bavaria,Convenience,Suburban,17,581,1199,22.44212226050059,26.900240437551304,10.262160873665572,9,104,4,1945,110,10,0,False,False,2024
1713,Baden-Württemberg,Supermarket,Urban Residential,2,1394,8402,35.505050566914726,25.762686665566324,18.59939186422844,18,72,3,3484,112,40,0,True,False,2024
1714,Rhineland-Palatinate,Supermarket,Urban Residential,9,2323,10290,43.404469126523274,22.217253878453143,13.573373955776121,23,72,2,2664,94,75,0,False,True,2024
1715,Rhineland-Palatinate,Discounter,Suburban,21,1228,2086,26.459613880304747,59.45395706000292,12.778545597827796,7,78,1,1810,92,50,12,False,False,2024
1716,Baden-Württemberg,Discounter,Urban Residential,10,1491,2598,22.6582532026424,65.05710207700498,9.29010641750391,7,66,5,3303,106,40,4,True,False,2024
1717,North Rhine-Westphalia,Supermarket,Urban Center,15,1309,7122,42.65284367051112,25.27816076782378,13.450293889118093,15,90,4,5144,97,30,13,True,True,2024
1718,Lower Saxony,Supermarket,Urban Center,10,1059,5924,36.133875190812326,20.742378364537924,12.352253647255008,11,84,4,4417,88,25,2,False,False,2024
1720,Saxony,Hypermarket,Rural,10,4362,17415,30.393359030413755,26.779617016764828,3.791584578980496,36,81,2,557,80,240,4,True,True,2024
1721,Baden-Württemberg,Supermarket,Urban Residential,7,2117,11713,38.18550725430066,30.784791204724797,9.825237312785882,22,84,3,3026,119,80,2,True,False,2024
1722,Rhineland-Palatinate,Supermarket,Rural,1,1948,9560,35.053918590502064,28.945720886542794,14.417677946806624,22,72,1,557,101,75,0,True,False,2024
1723,Bavaria,Supermarket,Urban Residential,11,1092,4968,42.43778366503973,20.09722979465713,13.952904630484907,14,84,3,3855,106,40,1,True,False,2024
1725,North Rhine-Westphalia,Discounter,Suburban,5,1133,2583,21.90599840798715,63.40431975593134,7.5533669119319296,6,66,3,1538,104,35,3,True,False,2024
1726,Baden-Württemberg,Hypermarket,Rural,15,3629,16265,34.023894273875236,20.08466127616451,10.206982675347762,26,81,3,399,103,170,9,True,True,2024
1727,Saxony,Discounter,Urban Residential,6,1492,2855,27.16663120316091,61.70846324450268,9.512145870105503,8,72,2,3356,93,35,3,True,False,2024
1728,Baden-Württemberg,Hypermarket,Urban Center,14,4350,18721,33.64168974261377,17.32570276595003,16.240633494571785,32,90,7,4362,112,90,1,True,True,2024
1729,Thuringia,Supermarket,Urban Residential,17,1287,6929,37.543847106015704,25.723167990760103,3.5613946730045223,16,78,2,2694,80,45,9,True,True,2024
1730,Brandenburg,Convenience,Urban Residential,16,428,856,21.742719957691257,28.279796815334134,13.016772987461128,5,92,3,2263,78,5,4,False,False,2024
1732,Hamburg,Discounter,Suburban,0,1282,2565,22.197370131351747,65.56858641468756,17.289738763966255,9,72,4,1748,113,45,0,False,False,2024
1733,Schleswig-Holstein,Supermarket,Urban Center,5,1380,7211,43.752479804439915,36.86328808643532,8.70583345667652,16,87,5,5504,93,25,3,False,True,2024
1734,Baden-Württemberg,Supermarket,Urban Residential,4,1063,6585,44.607852702915594,25.192411142857665,14.613898140852209,11,84,3,2942,113,30,1,True,False,2024
1735,Lower Saxony,Supermarket,Suburban,12,2086,11650,43.956267003769774,32.506580576054006,7.089486258742643,22,75,1,1571,100,85,5,True,True,2024
1736,North Rhine-Westphalia,Convenience,Suburban,16,474,921,24.739777015851427,26.471293705772606,14.024450656285984,7,92,2,1832,104,5,11,False,False,2024
1737,Bremen,Discounter,Rural,10,724,1638,22.576821006780527,62.73128163378766,12.154698129943437,5,72,1,506,104,20,5,True,False,2024
1738,Saxony,Discounter,Rural,18,1177,2133,24.146817014048583,54.18459444608061,12.452636043044949,6,69,0,433,84,40,0,True,False,2024
1739,North Rhine-Westphalia,Supermarket,Rural,11,1831,10247,43.10062158794621,22.7749467547054,22.463800987172338,21,72,2,571,99,65,10,False,True,2024
1740,North Rhine-Westphalia,Hypermarket,Rural,15,4415,18649,34.084768352587446,18.798975780091684,15.620287724121205,38,84,2,589,99,250,9,True,True,2024
1741,North Rhine-Westphalia,Convenience,Rural,8,794,1717,23.06435724521681,20.25058250260783,6.956404998983084,12,92,1,394,106,10,2,False,False,2024
1742,Hesse,Discounter,Suburban,15,1260,2336,20.186263266943598,55.05850337270508,10.726251747196397,6,75,2,1676,111,50,5,True,False,2024
1743,Hesse,Convenience,Rural,14,360,654,22.50641412714279,19.939385942993965,7.8158889812317875,6,92,1,453,110,5,5,False,False,2024
1744,Hesse,Hypermarket,Urban Center,13,3928,16765,37.01564142582862,16.54782904687709,9.541090813365706,32,93,4,5225,120,115,13,True,True,2024
1745,Lower Saxony,Supermarket,Urban Center,8,1041,4560,37.2653461869257,37.43852767929143,9.306751284050769,12,81,4,3951,95,20,2,True,True,2024
1746,Lower Saxony,Convenience,Suburban,17,411,903,20.48261966976854,12.312411941124955,12.1081750702503,4,104,4,1598,89,5,3,False,False,2024
1747,Lower Saxony,Discounter,Rural,12,976,1808,22.75972627348239,66.58558874859591,6.367135878789958,6,66,0,597,98,25,4,False,False,2024
1748,North Rhine-Westphalia,Supermarket,Suburban,14,1721,10089,41.12244153818638,38.03887738743238,16.254271817615727,23,78,2,1341,92,75,8,True,True,2024
1750,Thuringia,Supermarket,Rural,6,1890,8312,41.76506023311625,28.262578032954064,8.58268221479312,24,78,2,437,81,75,3,True,True,2024
1751,Saxony,Supermarket,Urban Residential,18,1022,6396,44.34964823227453,27.491873687235497,16.040001915225837,11,78,4,3187,79,30,15,True,True,2024
1752,North Rhine-Westphalia,Discounter,Urban Residential,14,1104,2317,23.757748343138566,51.2220137247013,3.901314697412584,7,66,3,2732,106,30,11,False,False,2024
1753,Saxony,Supermarket,Urban Center,17,1330,5994,35.367429388534724,21.531103420022156,3.567631147648898,13,81,5,6254,87,25,13,True,True,2024
1754,Berlin,Discounter,Rural,8,994,1992,20.7163872318939,58.349012637041334,10.80310967085858,6,72,3,419,94,25,3,True,False,2024
1755,Schleswig-Holstein,Supermarket,Urban Residential,3,1489,8890,36.54383671929526,37.766946821893185,9.466106587357547,20,78,3,3680,90,55,0,True,True,2024
1756,Lower Saxony,Discounter,Urban Center,10,1000,2255,28.252846404551775,61.831075453143086,7.983474558231872,5,75,4,6493,104,15,1,True,False,2024
1757,Baden-Württemberg,Convenience,Suburban,14,493,907,20.252517068474393,25.46876239671581,8.770113290396019,6,98,3,1776,107,5,10,False,False,2024
1758,Saxony,Supermarket,Suburban,6,1473,8773,36.4583950542505,35.85103041729513,12.389402064383292,18,81,3,1265,90,70,1,False,False,2024
1759,North Rhine-Westphalia,Discounter,Urban Residential,13,1232,2273,27.956737066035338,52.22268752588572,13.859514654632225,6,75,2,2710,104,30,8,True,False,2024
1760,North Rhine-Westphalia,Supermarket,Suburban,22,1581,8219,38.05923353666129,34.88998390606618,9.029866427502732,16,78,2,1281,96,75,7,True,False,2024
1761,North Rhine-Westphalia,Discounter,Urban Center,6,792,1376,24.306768594325447,63.46815575330651,8.11395781293634,5,75,6,5239,97,10,1,True,False,2024
1762,North Rhine-Westphalia,Convenience,Urban Residential,0,513,827,20.272990955996825,14.01345409979745,18.473937001968654,7,101,3,2851,106,5,0,False,False,2024
1763,Baden-Württemberg,Discounter,Rural,6,1364,2895,23.85185197446907,67.26704382834538,6.676230282842124,7,60,0,504,119,40,1,False,False,2024
1764,Thuringia,Supermarket,Suburban,11,1332,6410,35.89096478810853,32.15546910433714,15.379610754526361,13,75,3,1876,85,65,10,True,True,2024
1765,North Rhine-Westphalia,Supermarket,Urban Residential,11,1602,7359,40.36804448682157,35.835709759923205,16.80657751462816,19,84,4,3726,107,45,7,True,True,2024
1766,Hesse,Discounter,Urban Residential,10,994,1837,26.953760461618195,52.980822427065,12.403834372318292,5,69,4,3047,105,20,2,False,False,2024
1767,Hesse,Supermarket,Rural,14,2561,12874,44.681799392612305,20.00151089550114,9.114240556029776,28,75,0,366,113,120,1,True,True,2024
1768,Bavaria,Hypermarket,Suburban,19,3453,16120,32.93061590575014,18.99737622603031,9.688147853660013,24,90,3,1267,121,205,13,True,True,2024
1769,Saxony,Convenience,Urban Center,10,565,1024,16.993953525764468,12.53309698236668,12.997531706999961,9,101,5,3502,91,5,0,True,False,2024
1770,North Rhine-Westphalia,Discounter,Urban Center,16,670,1533,24.08435182761138,60.74975906893552,2.284413900601286,3,84,5,6026,93,10,5,True,False,2024
1771,North Rhine-Westphalia,Supermarket,Urban Center,1,1680,9059,44.742173820431475,39.855252612869336,11.731897673743408,20,84,5,4780,101,35,0,True,False,2024
1772,Bavaria,Supermarket,Urban Center,10,1370,5935,44.09150805784886,39.41546268792213,10.567276577089086,18,90,7,4428,123,30,1,True,True,2024
1773,Lower Saxony,Discounter,Suburban,15,1084,1935,28.54360702877493,60.624610377972985,18.872127517605065,6,75,3,1324,98,40,0,False,True,2024
1774,Bavaria,Supermarket,Suburban,19,1701,9443,44.14054831814337,21.405881427184177,30.670679193541645,21,81,3,1527,123,85,14,True,True,2024
1775,Lower Saxony,Discounter,Urban Residential,0,918,1942,20.728741671471788,53.77669603277482,8.387806066463055,5,69,4,2914,86,20,0,True,False,2024
1776,North Rhine-Westphalia,Convenience,Rural,22,402,647,17.845995841558764,26.293051002493726,19.322541122485088,6,92,1,523,94,5,5,False,False,2024
1777,Lower Saxony,Supermarket,Rural,4,2498,11466,42.285273663313234,38.16310770411822,20.30830635470248,28,75,2,494,99,80,0,True,True,2024
1778,Rhineland-Palatinate,Discounter,Suburban,3,1482,3127,20.319231264266218,68.11561423086087,11.397678015073389,10,66,4,1608,103,50,0,True,False,2024
1779,Bavaria,Hypermarket,Urban Residential,22,3995,16620,30.490008082108698,32.94485471568902,13.242082865013924,37,78,4,2192,125,145,5,True,True,2024
1780,Hesse,Convenience,Urban Center,14,338,728,18.517170258909253,25.053353328024574,13.45239927734757,5,104,6,5564,116,0,8,False,False,2024
1782,Bavaria,Discounter,Suburban,19,935,1584,21.05633717126758,55.202075667201655,10.749910264028502,5,72,3,1661,111,30,1,True,False,2024
1783,Lower Saxony,Discounter,Urban Residential,11,1205,1970,23.036666657643316,60.95513278740432,12.496837744027609,7,66,3,2876,96,30,0,True,False,2024
1784,Hesse,Discounter,Suburban,10,1060,1757,24.085132923091997,62.33019443640098,4.229248865175833,6,72,2,1289,105,40,0,True,False,2024
1785,Lower Saxony,Supermarket,Urban Center,20,1565,7111,36.50444441074295,30.655042237642228,6.835689820249282,16,78,4,3689,85,35,5,True,True,2024
1786,Schleswig-Holstein,Discounter,Urban Residential,17,810,1800,25.767808714541186,54.585314429940844,23.349696079823804,4,66,5,3828,87,25,7,True,False,2024
1787,Lower Saxony,Discounter,Suburban,14,1092,2589,25.20271827264651,60.643064659246036,18.604745326493614,6,69,1,1676,95,40,9,True,False,2024
1788,Schleswig-Holstein,Supermarket,Urban Center,7,1120,5145,36.49185079710034,20.551406011676207,15.425529033350616,13,90,5,4554,105,25,2,True,False,2024
1790,North Rhine-Westphalia,Supermarket,Rural,16,1692,10574,44.126998285918965,33.98564927566932,3.6442498659901252,19,78,2,387,92,55,0,True,True,2024
1791,Bavaria,Discounter,Suburban,14,1186,2797,28.178991299833903,55.280216281408315,19.868560023852936,6,72,1,1604,109,45,7,False,False,2024
1792,Bavaria,Convenience,Urban Residential,5,653,1305,18.986129741620214,10.585645493700424,6.18527460843663,9,95,3,2124,126,5,1,False,False,2024
1793,Lower Saxony,Supermarket,Urban Center,12,2153,10198,42.90619444713924,31.532096140456467,18.60899073998794,26,81,5,6038,100,35,10,True,False,2024
1794,Bavaria,Discounter,Urban Center,12,818,1365,26.169204187149774,63.746332496236384,9.959765448634206,4,72,6,4527,105,15,10,True,False,2024
1795,Hesse,Hypermarket,Suburban,0,3213,12125,36.70419869640732,19.3613635469854,12.006262786944136,24,84,1,1711,105,200,0,True,True,2024
1796,North Rhine-Westphalia,Supermarket,Suburban,18,1549,8184,43.07462804727991,24.585521753661343,10.742737453821327,17,75,3,1468,94,70,11,True,False,2024
1797,Lower Saxony,Supermarket,Urban Center,14,2242,10145,42.91597304861776,38.05753760962645,5.544502395580558,28,87,4,4218,94,50,8,False,False,2024
1800,Hamburg,Discounter,Urban Residential,9,1145,2452,27.31465415163012,66.1862845136287,16.95773946292227,5,75,4,3234,108,30,2,True,True,2024
1802,Baden-Württemberg,Discounter,Urban Residential,18,984,1779,26.09328270552436,65.37266540369936,22.047022674294922,5,72,4,2556,109,20,12,False,False,2024
1803,North Rhine-Westphalia,Discounter,Urban Center,8,834,1976,23.00445370055121,56.47092200142709,11.579483344825487,4,72,6,4447,95,15,1,False,False,2024
1805,Berlin,Discounter,Urban Center,0,909,2104,23.790916080655965,60.30309521159211,3.3662804167402873,5,75,6,5518,98,15,0,False,False,2024
1806,Mecklenburg-Western Pomerania,Supermarket,Urban Center,19,1671,8228,43.62732371738339,22.69795304249536,4.051177181082469,16,87,7,3791,70,35,9,True,False,2024
1807,Hesse,Supermarket,Suburban,13,1021,5285,38.51381377304962,38.0576438879482,12.830018225879806,14,75,4,1531,102,45,5,True,False,2024
1808,Schleswig-Holstein,Supermarket,Urban Residential,2,1645,9239,41.41033563835444,34.32118314873309,2.6873198934482208,18,78,4,2584,92,40,0,True,False,2024
1809,Bavaria,Discounter,Urban Center,9,1117,2507,28.265061362855796,51.117373081400416,6.349883750199607,6,72,5,3569,116,15,5,True,False,2024
1810,Bavaria,Discounter,Urban Center,17,956,1702,21.540312030914695,69.30915222549679,18.233062316936454,5,72,6,5862,109,15,12,False,False,2024
1811,Lower Saxony,Supermarket,Urban Residential,23,2340,12860,40.52534568282259,25.599501587022306,13.0252020676735,22,75,2,3153,93,90,14,False,True,2024
1813,Lower Saxony,Supermarket,Rural,18,1357,6781,35.922999633520696,23.7048284279255,17.374635914355622,18,78,2,441,89,60,5,True,False,2024
1814,Baden-Württemberg,Supermarket,Urban Center,16,1404,8200,36.587462076439515,30.523379717047657,23.962251531933166,14,90,6,3778,118,30,7,False,False,2024
1815,Saxony-Anhalt,Discounter,Urban Center,10,1182,1923,24.231617114719796,68.60377272935688,18.578570982653385,7,72,6,5450,81,15,0,False,False,2024
1816,Saxony-Anhalt,Discounter,Urban Center,17,1215,2329,26.78962848935308,50.26220457468202,3.0640890405245202,8,78,4,5191,87,15,13,True,False,2024
1817,Bavaria,Supermarket,Urban Residential,22,2191,11621,35.505858580982654,26.481080318113648,4.738270286014659,31,75,5,2209,114,85,11,False,True,2024
1818,Bavaria,Discounter,Urban Residential,0,821,1542,29.950028095997517,54.6372382748094,15.716429699906332,4,66,2,2575,114,20,0,True,False,2024
1819,Baden-Württemberg,Discounter,Suburban,0,949,1634,25.98065562236586,64.38332288831526,17.315274536255487,5,78,1,1659,114,35,0,True,False,2024
1820,Hamburg,Hypermarket,Urban Residential,6,4768,22560,32.235677332515266,21.91959755158873,6.035193088721953,45,78,5,2596,115,185,4,True,True,2024
1821,Bavaria,Supermarket,Rural,24,2371,14822,38.81859933598979,39.51743750885585,10.291499911314514,28,75,1,640,121,115,5,True,True,2024
